AlternariaLeafSpot,1995,1,,29.2,8.5,69.1,30.6,0.0,3.5,8.1,4.8
AlternariaLeafSpot,1995,2,,23.7,10.0,79.4,33.3,41.4,5.4,9.7,4.2
AlternariaLeafSpot,1995,3,,24.8,9.8,82.3,48.9,7.2,4.1,7,4.2
AlternariaLeafSpot,1995,4,,28.8,8.0,76.0,20.3,0.0,3.2,10.2,5.5
AlternariaLeafSpot,1995,5,,29.3,12.4,75.3,33.6,0.0,4.3,8.7,5.8
AlternariaLeafSpot,1995,6,,32.4,15.7,76.0,33.0,0.0,4.1,9.7,5.8
AlternariaLeafSpot,1995,7,,33.2,13.4,58.9,25.0,0.0,3.7,10.4,5.8
AlternariaLeafSpot,1995,8,,32.5,10.6,59.4,28.1,0.0,4.2,10.6,5.7
AlternariaLeafSpot,1995,9,,34.9,14.3,58.1,20.7,0.0,4.9,10.6,6.9
AlternariaLeafSpot,1995,10,,35.5,17.6,38.9,17.1,0.0,5.9,10.2,7.8
AlternariaLeafSpot,1995,11,,33.9,19.8,79.3,34.1,56.0,7.8,8.3,5.3
AlternariaLeafSpot,1995,12,,36.4,20.3,69.7,31.3,0.9,3,9.2,5.7
AlternariaLeafSpot,1995,13,,34.4,17.8,62.7,29.1,3.4,4.8,11.8,7
AlternariaLeafSpot,1995,14,,38.9,18.5,51.7,19.6,0.0,4.2,11.6,7.5
AlternariaLeafSpot,1995,15,,39.5,20.0,40.7,19.9,0.0,5.3,11.6,9.7
AlternariaLeafSpot,1995,16,,38.9,20.9,47.1,20.0,3.2,5.1,10,8.5
AlternariaLeafSpot,1995,17,,41.4,23.1,42.6,17.3,3.8,5.4,11,9.5
AlternariaLeafSpot,1995,18,,37.8,22.0,69.7,31.4,21.0,4.7,8.9,7.3
AlternariaLeafSpot,1995,19,,39.2,22.4,68.0,25.9,7.0,8.1,8.9,7.3
AlternariaLeafSpot,1995,20,,38.0,22.8,61.3,26.4,0.0,13.2,10.1,9.4
AlternariaLeafSpot,1995,21,,40.0,23.6,49.6,22.0,1.0,7.2,11,11.6
AlternariaLeafSpot,1995,22,,43.3,24.9,35.9,15.4,0.0,7.5,11.6,12.2
AlternariaLeafSpot,1995,23,,43.5,26.2,49.0,18.4,0.0,14.9,10.2,14.3
AlternariaLeafSpot,1995,24,,39.8,25.5,47.3,26.4,38.0,10.2,11.1,11.6
AlternariaLeafSpot,1995,25,,35.7,23.1,66.3,36.1,44.6,7.8,7.5,5.9
AlternariaLeafSpot,1995,26,,30.6,22.2,79.7,64.0,93.6,8.3,2.1,3.5
AlternariaLeafSpot,1995,27,,35.6,23.8,70.4,41.9,0.0,9.1,7.4,6.9
AlternariaLeafSpot,1995,28,,32.2,23.1,82.6,57.0,57.0,6,2.2,3.7
AlternariaLeafSpot,1995,29,,29.4,22.4,89.1,69.6,47.0,6.2,1.1,3.3
AlternariaLeafSpot,1995,30,,31.0,22.0,88.4,63.7,85.9,7.7,5.1,4.1
