AmericanBollworm-Adult,1990,1,,28.1,15.7,67.0,63.0,0.0,0,8.4,19.4
AmericanBollworm-Adult,1990,2,,30.8,12.7,71.1,65.7,0.0,0,9.8,22.6
AmericanBollworm-Adult,1990,3,,31.2,12.4,79.6,74.6,0.0,0,10.2,26
AmericanBollworm-Adult,1990,4,,31.7,11.6,87.7,75.1,0.0,0,10.3,26.6
AmericanBollworm-Adult,1990,5,,32.9,13.7,89.6,66.7,0.0,0,9.4,28.8
AmericanBollworm-Adult,1990,6,,32.0,14.6,69.6,54.4,0.0,0,8.7,29.7
AmericanBollworm-Adult,1990,7,,30.3,16.1,56.4,69.3,16.0,0,8.7,30.9
AmericanBollworm-Adult,1990,8,,30.3,12.4,62.9,30.6,0.0,0,10.3,29.6
AmericanBollworm-Adult,1990,9,,32.5,17.3,54.7,21.7,0.0,0,9.5,29.3
AmericanBollworm-Adult,1990,10,,32.2,17.4,61.1,27.4,19.0,0,8.6,34.6
AmericanBollworm-Adult,1990,11,,33.3,16.0,80.0,44.3,30.0,0,9.4,36.9
AmericanBollworm-Adult,1990,12,,37.4,19.6,58.4,19.1,0.0,0,9.9,33.9
AmericanBollworm-Adult,1990,13,,36.7,18.6,43.7,24.0,0.0,0,9.9,34.5
AmericanBollworm-Adult,1990,14,,37.7,19.6,52.0,41.4,0.0,0,10.5,29.6
AmericanBollworm-Adult,1990,15,,41.2,23.2,62.0,19.6,0.0,0,10.1,26.9
AmericanBollworm-Adult,1990,16,,43.4,25.8,41.7,16.0,0.0,0,10.9,26.9
AmericanBollworm-Adult,1990,17,,43.6,26.9,32.3,13.9,0.0,0,10.9,25.4
AmericanBollworm-Adult,1990,18,,40.2,24.0,42.9,15.1,19.4,0,9.4,24.5
AmericanBollworm-Adult,1990,19,,35.2,24.5,21.1,9.3,34.6,0,6.2,27.6
AmericanBollworm-Adult,1990,20,,37.5,25.2,21.9,7.7,15.0,0,6.2,24.7
AmericanBollworm-Adult,1990,21,,39.1,26.1,26.9,10.4,22.0,0,7.6,23.9
AmericanBollworm-Adult,1990,22,,37.6,26.0,58.9,28.1,0.0,0,7.6,23.7
AmericanBollworm-Adult,1990,23,,37.6,26.1,67.4,47.4,9.5,0,4.6,24.4
AmericanBollworm-Adult,1990,24,,35.4,24.7,73.6,38.9,106.2,0,3.7,22
AmericanBollworm-Adult,1990,25,,30.1,24.6,65.9,41.1,125.0,0,0.5,19.7
AmericanBollworm-Adult,1990,26,,31.4,24.6,70.3,44.0,24.0,0,2.2,19.9
AmericanBollworm-Adult,1990,27,,29.1,23.9,70.7,39.9,25.0,0,1.8,20.7
AmericanBollworm-Adult,1990,28,,32.3,24.7,78.4,56.7,20.8,0,1.3,17.4
AmericanBollworm-Adult,1990,29,,28.5,23.3,83.7,69.6,96.7,0,1.3,16.9
AmericanBollworm-Adult,1990,30,,29.2,23.6,84.3,68.3,47.1,0,1.4,16.9
AmericanBollworm-Adult,1990,31,,31.6,24.1,88.9,78.3,13.0,0,6.3,16.6
AmericanBollworm-Adult,1990,32,,33.1,24.4,84.6,64.6,50.2,0,6.3,15.6
AmericanBollworm-Adult,1990,33,,28.6,24.2,91.0,78.4,128.2,0,0.2,15
AmericanBollworm-Adult,1990,34,,29.9,24.0,89.9,77.9,40.8,0,4.2,13.1
